benchmark,family,result,time,memory,conflict,decision,stage
sudoku.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,sat,80.27,19.75,27748.0,185295.0,292554.0
sumit.t2.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,sat,3.27,31.44,1748.0,67920.0,141689.0
sumit.t2.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,sat,15.43,34.65,8581.0,248304.0,542977.0
sumit.t2.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,timeout,1199.79,4370.26,0,0,0
sumit.t2.c_Iteration2_Loop_4-lexTemplate,LassoRanker,sat,0.94,33.09,1027.0,11904.0,26609.0
sumit.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.64,3698.77,0,0,0
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration10_Loop_3-pieceTemplate,LassoRanker,sat,2.9,18.99,5607.0,31292.0,45306.0
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration10_Loop_4-pieceTemplate,LassoRanker,sat,29.96,19.5,17388.0,114170.0,163135.0
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,344.75,19.8,41680.0,114051.0,223608.0
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,75.59,19.5,21653.0,139840.0,192951.0
toeplz.c.i.toeplz.pl.t2.fixed.t2.c_Iteration7_Loop_4-pieceTemplate,LassoRanker,sat,344.31,19.8,41680.0,114051.0,223608.0
toeplz.c.i.toeplz.pl.t2.nor.t2.rlgfixed.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,76.64,19.5,21653.0,139840.0,192951.0
toeplz.t2.c_Iteration10_Loop_3-pieceTemplate,LassoRanker,sat,3.04,18.99,5058.0,22184.0,35698.0
toeplz.t2.c_Iteration10_Loop_4-pieceTemplate,LassoRanker,sat,58.18,19.5,18790.0,128583.0,189652.0
toeplz.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,272.32,19.82,40192.0,135315.0,217354.0
toeplz.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,63.74,19.5,18790.0,128583.0,189652.0
toeplz.t2.c_Iteration7_Loop_4-pieceTemplate,LassoRanker,sat,185.49,19.79,37128.0,152971.0,275065.0
w1.t2.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.96,15333.01,0,0,0
w1.t2.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.96,822.17,0,0,0
wrong_loop.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,3.41,20.25,5004.0,68508.0,141047.0
wrong_loop.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,47.55,20.29,23292.0,148418.0,260960.0
wrong_loop.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,47.31,20.25,23292.0,128561.0,208172.0
aviad_true-termination.c_Iteration1_Loop_2-lexTemplate,LassoRanker,sat,45.25,194.45,2557.0,890325.0,6549614.0
aviad_true-termination.c_Iteration1_Loop_2-nestedTemplate,LassoRanker,sat,26.28,180.52,1905.0,482880.0,3665703.0
aviad_true-termination.c_Iteration1_Loop_2-phaseTemplate,LassoRanker,sat,30.24,180.64,2252.0,587739.0,4031846.0
aviad_true-termination.c_Iteration1_Loop_2-pieceTemplate,LassoRanker,sat,163.9,364.25,7554.0,3381393.0,22150924.0
aviad_true-termination.c_Iteration1_Loop_3-lexTemplate,LassoRanker,sat,106.71,352.96,4011.0,2192379.0,15383123.0
aviad_true-termination.c_Iteration1_Loop_3-nestedTemplate,LassoRanker,sat,58.74,193.91,2529.0,846630.0,6456367.0
aviad_true-termination.c_Iteration1_Loop_3-phaseTemplate,LassoRanker,sat,53.61,194.67,3190.0,1043636.0,7158015.0
aviad_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,sat,679.25,710.65,27726.0,13650336.0,81277148.0
aviad_true-termination.c_Iteration1_Loop_4-lexTemplate,LassoRanker,sat,198.99,379.25,5521.0,4241582.0,28088520.0
aviad_true-termination.c_Iteration1_Loop_4-nestedTemplate,LassoRanker,sat,70.72,340.24,3172.0,1340687.0,10097404.0
aviad_true-termination.c_Iteration1_Loop_4-phaseTemplate,LassoRanker,sat,147.45,340.92,25029.0,1469848.0,10551601.0
aviad_true-termination.c_Iteration1_Loop_5-nestedTemplate,LassoRanker,sat,104.67,352.79,3795.0,1913094.0,14470036.0
aviad_true-termination.c_Iteration1_Loop_5-phaseTemplate,LassoRanker,timeout,1198.45,2253.44,0,0,0
aviad_true-termination.c_Iteration1_Loop_6-nestedTemplate,LassoRanker,sat,133.38,363.67,4444.0,2627827.0,19700407.0
aviad_true-termination.c_Iteration1_Loop_6-phaseTemplate,LassoRanker,sat,161.21,476.73,11992.0,2598432.0,19683343.0
aviad_true-termination.c_Iteration1_Loop_7-nestedTemplate,LassoRanker,sat,195.96,378.88,5055.0,3362447.0,25559743.0
aviad_true-termination.c_Iteration1_Loop_7-phaseTemplate,LassoRanker,timeout,1198.02,6749.23,0,0,0
aviad_true-termination.c_Iteration1_Loop_affineTemplate,LassoRanker,sat,12.45,101.47,1292.0,222891.0,1667921.0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_2-pieceTemplate,LassoRanker,timeout,1199.9,862.4,0,0,0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.83,974.79,0,0,0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_4-lexTemplate,LassoRanker,unsat,0.62,32.39,620.0,6559.0,27259.0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.67,571.44,0,0,0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_5-phaseTemplate,LassoRanker,timeout,1199.92,2509.69,0,0,0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,7.83,32.03,2602.0,11545.0,27004.0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker,unsat,19.43,33.08,6445.0,29962.0,52749.0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_2-pieceTemplate,LassoRanker,timeout,1199.93,837.42,0,0,0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.87,930.76,0,0,0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_4-lexTemplate,LassoRanker,unsat,0.67,31.83,620.0,6559.0,27259.0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.72,571.12,0,0,0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_5-phaseTemplate,LassoRanker,timeout,1199.92,2461.92,0,0,0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_6-phaseTemplate,LassoRanker,unsat,7.88,31.42,2602.0,11545.0,27004.0
Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Loop_7-phaseTemplate,LassoRanker,unsat,18.35,32.49,6445.0,29962.0,52749.0
BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_2-pieceTemplate,LassoRanker,sat,4.12,34.4,1552.0,175237.0,289270.0
BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,sat,11.71,57.16,2372.0,496177.0,821395.0
BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,sat,57.15,99.12,3548.0,1301065.0,2216676.0
BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker,sat,6.97,52.02,2187.0,187523.0,308692.0
BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_2-pieceTemplate,LassoRanker,timeout,1199.91,442.77,0,0,0
BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_3-phaseTemplate,LassoRanker,timeout,1199.94,1022.19,0,0,0
BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.82,497.4,0,0,0
BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_4-phaseTemplate,LassoRanker,timeout,1199.94,293.83,0,0,0
BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.79,1466.1,0,0,0
BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_5-phaseTemplate,LassoRanker,timeout,1199.94,1104.09,0,0,0
BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_6-nestedTemplate,LassoRanker,unsat,0.94,30.98,1181.0,12860.0,36715.0
BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker,timeout,1199.91,283.28,0,0,0
BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker,timeout,1199.98,760.83,0,0,0
BrockschmidtCookFuhs-2013CAV-Fig1_true-termination.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,162.58,18.81,16899.0,33549.0,28507.0
BrockschmidtCookFuhs-2013CAV-Introduction_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.97,13049.42,0,0,0
BrockschmidtCookFuhs-2013CAV-Introduction_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,883.45,0,0,0
ChenFlurMukhopadhyay-2012SAS-Fig1_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.97,1682.88,0,0,0
ChenFlurMukhopadhyay-2012SAS-Fig1_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,292.98,0,0,0
CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_2-pieceTemplate,LassoRanker,timeout,1199.83,448.08,0,0,0
CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.72,383.78,0,0,0
CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_4-phaseTemplate,LassoRanker,unsat,0.43,32.37,50.0,122.0,769.0
CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.46,1900.12,0,0,0
CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_5-phaseTemplate,LassoRanker,unsat,0.49,33.72,50.0,171.0,1003.0
CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_6-phaseTemplate,LassoRanker,unsat,0.63,51.23,178.0,364.0,1183.0
CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_7-phaseTemplate,LassoRanker,unsat,0.93,52.22,398.0,870.0,2090.0
CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_2-pieceTemplate,LassoRanker,timeout,1199.82,654.15,0,0,0
CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_3-lexTemplate,LassoRanker,sat,0.69,52.26,312.0,3930.0,10667.0
CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_3-phaseTemplate,LassoRanker,unsat,0.33,32.48,26.0,42.0,778.0
CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.66,1229.17,0,0,0
CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_4-lexTemplate,LassoRanker,sat,1.32,55.31,818.0,11706.0,24742.0
CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_4-phaseTemplate,LassoRanker,unsat,0.45,34.2,26.0,84.0,1028.0
CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.39,1986.33,0,0,0
CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_5-phaseTemplate,LassoRanker,unsat,0.59,51.9,25.0,140.0,1245.0
CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_6-phaseTemplate,LassoRanker,unsat,1.03,53.48,21.0,195.0,1308.0
CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_7-phaseTemplate,LassoRanker,unsat,1.29,55.25,25.0,294.0,1796.0
CookSeeZuleger-2013TACAS-Fig7b_true-termination.c_Iteration1_Loop_2-nestedTemplate,LassoRanker,unsat,39.0,1285.39,134.0,994.0,11925.0
CookSeeZuleger-2013TACAS-Fig7b_true-termination.c_Iteration1_Loop_3-nestedTemplate,LassoRanker,unsat,65.85,1361.82,200.0,2390.0,24649.0
gcd1_true-termination.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,0.13,18.95,422.0,3622.0,4525.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_2-lexTemplate,LassoRanker,unsat,2.56,54.84,1020.0,92489.0,150669.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_2-nestedTemplate,LassoRanker,unsat,8.23,52.13,2171.0,401698.0,680273.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_2-phaseTemplate,LassoRanker,unsat,15.65,52.22,3763.0,591610.0,953044.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_2-pieceTemplate,LassoRanker,timeout,1199.63,7811.52,0,0,0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_3-lexTemplate,LassoRanker,unsat,5.51,93.95,2248.0,264651.0,425788.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_3-nestedTemplate,LassoRanker,unsat,16.63,54.9,2692.0,701575.0,1180254.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_3-phaseTemplate,LassoRanker,unsat,40.59,55.56,7973.0,1479949.0,2322698.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.04,11387.17,0,0,0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_4-lexTemplate,LassoRanker,unsat,10.7,99.97,4303.0,535286.0,858386.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_4-nestedTemplate,LassoRanker,unsat,27.43,58.35,3702.0,1209071.0,2055170.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_4-phaseTemplate,LassoRanker,unsat,104.33,58.75,15986.0,3041464.0,4596760.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,timeout,1198.59,7158.26,0,0,0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_5-nestedTemplate,LassoRanker,unsat,42.58,94.29,4720.0,1877665.0,3165525.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_5-phaseTemplate,LassoRanker,timeout,1199.66,17629.34,0,0,0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_6-nestedTemplate,LassoRanker,unsat,60.93,97.29,5430.0,2541953.0,4237828.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,928.45,126.83,36128.0,9401857.0,14475817.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_7-nestedTemplate,LassoRanker,unsat,68.0,100.07,6151.0,3235365.0,5523254.0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker,timeout,1199.59,2912.38,0,0,0
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_affineTemplate,LassoRanker,unsat,3.45,32.67,1416.0,152329.0,266570.0
HarrisLalNoriRajamani-2010SAS-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.95,3929.56,0,0,0
HarrisLalNoriRajamani-2010SAS-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.99,6992.7,0,0,0
joey_false-termination.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,timeout,1199.92,435.17,0,0,0
joey_false-termination.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.85,382.87,0,0,0
joey_false-termination.c_Iteration2_Loop_5-phaseTemplate,LassoRanker,unsat,7.95,20.49,6915.0,48651.0,83284.0
joey_false-termination.c_Iteration2_Loop_6-phaseTemplate,LassoRanker,timeout,1199.95,3883.99,0,0,0
joey_false-termination.c_Iteration2_Loop_7-phaseTemplate,LassoRanker,timeout,1199.92,3576.72,0,0,0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_2-lexTemplate,LassoRanker,unsat,2.2,96.84,80.0,37623.0,67178.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_2-nestedTemplate,LassoRanker,unsat,1.51,91.47,53.0,18912.0,32703.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_2-phaseTemplate,LassoRanker,unsat,1.61,91.56,153.0,29044.0,46169.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_2-pieceTemplate,LassoRanker,unsat,5.3,178.25,546.0,228061.0,377579.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-lexTemplate,LassoRanker,unsat,4.92,173.06,154.0,110331.0,188200.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-nestedTemplate,LassoRanker,unsat,2.14,96.83,83.0,38131.0,59553.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-phaseTemplate,LassoRanker,unsat,2.32,97.04,387.0,64273.0,99629.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,unsat,18.19,343.14,1204.0,1033322.0,1601444.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_4-lexTemplate,LassoRanker,unsat,6.75,183.99,247.0,249127.0,437213.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_4-nestedTemplate,LassoRanker,unsat,2.71,101.62,86.0,54356.0,91022.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_4-phaseTemplate,LassoRanker,unsat,4.49,101.96,1259.0,133725.0,200835.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,unsat,41.91,646.15,3846.0,3216309.0,5073075.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_5-nestedTemplate,LassoRanker,unsat,3.63,173.03,101.0,80913.0,131455.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_5-phaseTemplate,LassoRanker,unsat,18.62,173.76,6646.0,361061.0,544465.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_6-nestedTemplate,LassoRanker,unsat,4.42,177.93,112.0,108156.0,177916.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,49.09,178.65,10168.0,549430.0,814917.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_7-nestedTemplate,LassoRanker,unsat,6.22,183.84,143.0,149629.0,235781.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker,unsat,897.9,185.56,71400.0,834018.0,1115199.0
KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_affineTemplate,LassoRanker,unsat,1.09,53.4,37.0,8650.0,14580.0
LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,279.2,0,0,0
LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,1058.11,0,0,0
LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1_true-termination.c_Iteration2_Loop_2-pieceTemplate,LassoRanker,unsat,0.25,18.31,2054.0,3419.0,2665.0
LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1_true-termination.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,timeout,1199.96,176.75,0,0,0
LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1_true-termination.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,307.54,0,0,0
LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1_true-termination.c_Iteration4_Loop_3-pieceTemplate,LassoRanker,timeout,1199.96,651.33,0,0,0
LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1_true-termination.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,timeout,1199.96,2098.74,0,0,0
LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1_true-termination.c_Iteration5_Loop_3-pieceTemplate,LassoRanker,timeout,1199.96,178.87,0,0,0
LarrazOliverasRodriguez-CarbonellRubio-2013FMCAD-Fig1_true-termination.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,301.44,0,0,0
LeeJonesBen-Amram-2001POPL-Ex1_true-termination.c_Iteration1_Loop_7-phaseTemplate,LassoRanker,timeout,1199.98,347.27,0,0,0
LeeJonesBen-Amram-2001POPL-Ex2_true-termination.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.95,912.87,0,0,0
LeeJonesBen-Amram-2001POPL-Ex2_true-termination.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.96,192.79,0,0,0
LeeJonesBen-Amram-2001POPL-Ex2_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.95,594.92,0,0,0
LeeJonesBen-Amram-2001POPL-Ex2_true-termination.c_Iteration1_Loop_5-phaseTemplate,LassoRanker,timeout,1199.96,3042.68,0,0,0
LeeJonesBen-Amram-2001POPL-Ex2_true-termination.c_Iteration1_Loop_6-phaseTemplate,LassoRanker,timeout,1199.96,1209.9,0,0,0
LeeJonesBen-Amram-2001POPL-Ex2_true-termination.c_Iteration1_Loop_7-phaseTemplate,LassoRanker,timeout,1199.97,1185.27,0,0,0
LeeJonesBen-Amram-2001POPL-Ex3_true-termination.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,2294.94,0,0,0
LeeJonesBen-Amram-2001POPL-Ex3_true-termination.c_Iteration6_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,718.44,0,0,0
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,56.26,18.98,10510.0,32311.0,26545.0
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,timeout,1199.97,1042.95,0,0,0
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.95,420.23,0,0,0
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,1100.85,0,0,0
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,2351.66,0,0,0
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,1144.65,0,0,0
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration6_Loop_3-pieceTemplate,LassoRanker,timeout,1199.95,982.23,0,0,0
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration6_Loop_4-pieceTemplate,LassoRanker,timeout,1199.96,527.6,0,0,0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_2-pieceTemplate,LassoRanker,timeout,1199.94,1610.65,0,0,0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_3-lexTemplate,LassoRanker,unsat,355.6,23.18,72588.0,197000.0,154384.0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_3-phaseTemplate,LassoRanker,timeout,1199.96,5855.62,0,0,0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.85,21849.5,0,0,0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_4-lexTemplate,LassoRanker,timeout,1199.92,2890.01,0,0,0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_4-nestedTemplate,LassoRanker,unsat,1.1,21.21,1385.0,30579.0,42604.0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_4-phaseTemplate,LassoRanker,timeout,1199.92,10015.32,0,0,0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.78,3407.4,0,0,0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_5-nestedTemplate,LassoRanker,unsat,1.41,21.82,1503.0,44872.0,62196.0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_5-phaseTemplate,LassoRanker,timeout,1199.94,8285.88,0,0,0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_6-nestedTemplate,LassoRanker,unsat,1.9,30.46,1848.0,56911.0,78676.0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_6-phaseTemplate,LassoRanker,timeout,1199.92,3102.44,0,0,0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_7-nestedTemplate,LassoRanker,unsat,2.47,31.17,2205.0,75861.0,104956.0
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_7-phaseTemplate,LassoRanker,timeout,1199.94,1771.5,0,0,0
