benchmark,family,result,time,memory,conflict,decision,stage
eric.t2.c_Iteration1_Loop_6-phaseTemplate,LassoRanker,timeout,1199.97,17643.84,0,0,0
eric.t2.c_Iteration1_Loop_7-phaseTemplate,LassoRanker,timeout,1199.96,1192.75,0,0,0
ex11.t2.c_Iteration1_Lasso_2-pieceTemplate,LassoRanker,timeout,1199.94,413.14,0,0,0
ex11.t2.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.86,549.83,0,0,0
ex11.t2.c_Iteration1_Lasso_4-lexTemplate,LassoRanker,unsat,2.52,31.01,12758.0,46984.0,99214.0
ex11.t2.c_Iteration1_Lasso_4-phaseTemplate,LassoRanker,unsat,4.04,21.3,16295.0,27875.0,75965.0
ex11.t2.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.8,326.87,0,0,0
ex11.t2.c_Iteration1_Lasso_5-phaseTemplate,LassoRanker,unsat,10.36,21.98,25963.0,46419.0,113997.0
ex11.t2.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,15.98,30.84,31304.0,46620.0,116146.0
ex11.t2.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker,timeout,1199.92,304.32,0,0,0
ex12.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,47.22,18.82,4240.0,10147.0,19554.0
ex14.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.99,60.57,0,0,0
ex18.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,5.07,19.75,15652.0,22798.0,69470.0
ex21.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,148.16,0,0,0
ex21.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,182.58,0,0,0
ex21.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,89.55,0,0,0
ex4.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,443.06,20.77,80059.0,168910.0,354326.0
ex4.t2.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,timeout,1199.97,70.54,0,0,0
ex4.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,8.16,20.93,21695.0,37031.0,113515.0
example.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,6.94,19.96,18558.0,24864.0,49313.0
fibcall.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,57.59,19.04,52814.0,60026.0,100888.0
firewire.t2.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,sat,10.31,99.93,15733.0,197914.0,401792.0
firewire.t2.c_Iteration1_Lasso_4-lexTemplate,LassoRanker,sat,2.79,57.1,4994.0,71060.0,114425.0
firewire.t2.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,sat,653.87,181.31,224541.0,1158836.0,2583620.0
firewire.t2.c_Iteration1_Lasso_5-phaseTemplate,LassoRanker,sat,31.62,54.16,45166.0,133493.0,206703.0
firewire.t2.c_Iteration1_Lasso_6-nestedTemplate,LassoRanker,sat,2.46,55.31,4386.0,57084.0,96060.0
firewire.t2.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker,sat,9.61,56.3,14983.0,111745.0,189238.0
firewire.t2.c_Iteration1_Lasso_7-nestedTemplate,LassoRanker,sat,2.42,56.87,2800.0,77675.0,125110.0
firewire.t2.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker,sat,22.67,58.36,39134.0,234032.0,388595.0
firewire.t2.c_Iteration3_Loop_3-pieceTemplate,LassoRanker,timeout,1199.93,241.39,0,0,0
firewire.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,11.43,51.94,20687.0,47837.0,132563.0
flipflop.t2.c_Iteration1_Lasso_2-pieceTemplate,LassoRanker,unsat,228.5,18.24,106546.0,112031.0,23363.0
flipflop.t2.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.98,82.89,0,0,0
flipflop.t2.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.98,102.62,0,0,0
flipflop.t2.c_Iteration1_Loop_2-pieceTemplate,LassoRanker,unsat,238.88,18.22,106546.0,112031.0,23363.0
flipflop.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,82.68,0,0,0
flipflop.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,102.56,0,0,0
fuhs-inflasso.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,34.87,18.92,30464.0,31126.0,61268.0
fun4.t2.c_Iteration1_Lasso_2-pieceTemplate,LassoRanker,timeout,1199.99,193.03,0,0,0
fun4.t2.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.97,114.29,0,0,0
fun4.t2.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.95,556.65,0,0,0
fun4.t2.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,50.27,19.4,39186.0,40934.0,66810.0
fun4.t2.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker,unsat,9.65,19.61,13449.0,16683.0,44611.0
fun4.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,110.42,0,0,0
fun4.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.96,488.82,0,0,0
fun8.t2.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,sat,0.14,19.58,216.0,334.0,4397.0
fun8.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,0.28,20.54,361.0,318.0,7022.0
fun9.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,0.25,20.11,239.0,208.0,8678.0
fun9.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,1.47,19.0,3573.0,4483.0,11062.0
fun9.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,0.26,19.0,1531.0,1464.0,7782.0
fun9.t2.c_Iteration4_Loop_3-pieceTemplate,LassoRanker,sat,203.39,19.58,40205.0,38333.0,56929.0
fun9.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,sat,17.86,20.53,30233.0,40376.0,152872.0
graycode.t2.c_Iteration15_Loop_3-pieceTemplate,LassoRanker,sat,1.13,20.1,5237.0,7156.0,16847.0
graycode.t2.c_Iteration15_Loop_4-pieceTemplate,LassoRanker,timeout,1199.95,499.72,0,0,0
graycode.t2.c_Iteration22_Loop_4-pieceTemplate,LassoRanker,sat,3.26,21.45,11909.0,19593.0,44325.0
graycode.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,7.55,21.28,12910.0,15557.0,51240.0
heidy7-simple.t2.c_Iteration2_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.98,194.96,0,0,0
heidy7-simple.t2.c_Iteration2_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.98,113.09,0,0,0
heidy7.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,sat,6.24,19.17,16335.0,33139.0,72178.0
heidy7.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,5.54,19.8,14798.0,21320.0,61543.0
heidy7.t2.c_Iteration2_Lasso_2-pieceTemplate,LassoRanker,unsat,76.06,18.71,74405.0,70537.0,58779.0
heidy7.t2.c_Iteration2_Lasso_3-pieceTemplate,LassoRanker,timeout,1200.0,121.8,0,0,0
heidy7.t2.c_Iteration2_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.98,3848.26,0,0,0
heidy8.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,sat,2.74,19.18,10104.0,16113.0,47995.0
heidy8.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,10.82,19.81,19219.0,25119.0,69919.0
hongyi1.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.35,635.94,0,0,0
hongyi1.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,250.74,340.14,103262.0,653461.0,1846947.0
iecs.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.99,98.59,0,0,0
insertsort.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,65.32,0,0,0
jacobi.c.i.jacobi.pl.t2.fixed.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,sat,5.73,19.5,18325.0,22345.0,49586.0
jacobi.c.i.jacobi.pl.t2.fixed.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,sat,4.26,19.96,12245.0,19002.0,50714.0
jacobi.c.i.jacobi.pl.t2.nor.t2.rlgfixed.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,sat,4.38,19.96,12245.0,19002.0,50714.0
jacobi.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,sat,2.02,19.49,11792.0,14623.0,33446.0
jacobi.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,sat,6.82,19.96,11393.0,18910.0,50820.0
loop3.t2.c_Iteration29_Lasso_4-pieceTemplate,LassoRanker,sat,11.55,19.56,11402.0,29150.0,57573.0
loop3.t2.c_Iteration32_Lasso_4-pieceTemplate,LassoRanker,sat,5.07,19.53,7943.0,22050.0,51596.0
loop3.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,226.6,0,0,0
loop_on_input.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,10.11,19.64,32353.0,41285.0,65852.0
magic.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,5.29,20.7,19075.0,39861.0,96851.0
magic.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,863.9,0,0,0
matrixsqrt.t2.c_Iteration12_Loop_3-pieceTemplate,LassoRanker,sat,0.45,19.55,3775.0,6063.0,12630.0
matrixsqrt.t2.c_Iteration12_Loop_4-pieceTemplate,LassoRanker,sat,6.03,20.43,11562.0,14742.0,62544.0
matrixsqrt.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,247.51,0,0,0
matrixsqrt.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,sat,2.81,19.55,12433.0,15471.0,36799.0
matrixsqrt.t2.c_Iteration6_Loop_4-pieceTemplate,LassoRanker,sat,3.07,19.57,12433.0,15471.0,36799.0
mc91test.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,227.13,0,0,0
mc91test.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,1.08,19.32,4949.0,11836.0,21466.0
mc91test.t2.c_Iteration5_Loop_3-pieceTemplate,LassoRanker,sat,1.21,19.45,8998.0,15977.0,35646.0
mc91test.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,sat,2.6,20.2,11042.0,15699.0,62440.0
mc91test.t2.c_Iteration6_Loop_7-phaseTemplate,LassoRanker,sat,17.59,19.75,20153.0,26587.0,40628.0
n-15a.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,2.59,19.66,11361.0,17258.0,34199.0
ndes.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,12.02,93.76,16455.0,27266.0,157104.0
ndes.t2.c_Iteration3_Loop_2-pieceTemplate,LassoRanker,sat,0.44,32.26,633.0,875.0,2929.0
ndes.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,timeout,1199.78,318.53,0,0,0
neg-1394complete-fail.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,sat,0.12,19.23,500.0,1360.0,4041.0
neg-smagilla-fail.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,78.22,20.7,90286.0,184533.0,390687.0
nested.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,91.93,0,0,0
nested.t2.c_Iteration3_Loop_3-pieceTemplate,LassoRanker,sat,0.75,18.72,2129.0,1201.0,3276.0
nested.t2.c_Iteration4_Loop_3-pieceTemplate,LassoRanker,sat,0.11,18.73,734.0,701.0,2821.0
nested.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,522.64,0,0,0
n_firewire_instrumented-PP.t2.c_Iteration11_Loop_3-pieceTemplate,LassoRanker,sat,0.28,21.05,266.0,3154.0,10463.0
n_firewire_instrumented-PP.t2.c_Iteration11_Loop_4-pieceTemplate,LassoRanker,sat,1.2,30.93,4498.0,9921.0,21249.0
n_firewire_instrumented-PP.t2.c_Iteration12_Loop_4-pieceTemplate,LassoRanker,sat,0.16,19.19,439.0,1291.0,4962.0
n_firewire_instrumented-PP.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,0.14,19.15,700.0,1693.0,5549.0
n_firewire_instrumented-PP.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,sat,0.16,19.42,604.0,1339.0,5725.0
p-12.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,0.14,18.6,1081.0,5134.0,8089.0
p-1d.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,6.39,20.22,18571.0,36367.0,96510.0
p-42.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,3.01,20.07,15962.0,22638.0,52828.0
p-43.t2.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,sat,10.99,22.07,24292.0,30252.0,108017.0
p-43.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,5.79,32.78,18669.0,34606.0,103797.0
p-43.t2.c_Iteration4_Loop_3-pieceTemplate,LassoRanker,sat,9.56,22.17,24458.0,35086.0,110898.0
p-43.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,sat,8.71,32.91,30377.0,51718.0,169066.0
p-43.t2.c_Iteration5_Loop_3-pieceTemplate,LassoRanker,sat,5.01,22.47,13840.0,16455.0,88643.0
p-43.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,sat,12.14,33.37,33871.0,78950.0,244898.0
p-46.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,284.43,0,0,0
p-46.t2.c_Iteration2_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.85,443.83,0,0,0
p-46.t2.c_Iteration2_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.77,352.67,0,0,0
p-46.t2.c_Iteration2_Lasso_7-phaseTemplate,LassoRanker,timeout,1199.91,290.61,0,0,0
p-46.t2.c_Iteration2_Loop_2-pieceTemplate,LassoRanker,timeout,1199.95,139.28,0,0,0
p-46.t2.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,timeout,1199.93,286.15,0,0,0
p-46.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.88,225.3,0,0,0
p-46.t2.c_Iteration2_Loop_6-phaseTemplate,LassoRanker,unsat,17.59,21.14,37183.0,78105.0,143666.0
p-46.t2.c_Iteration2_Loop_7-phaseTemplate,LassoRanker,unsat,1084.8,21.64,95584.0,147726.0,162893.0
p-49.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,0.14,18.6,1081.0,5134.0,8089.0
p-55.t2.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,sat,3.26,21.95,16737.0,25208.0,71627.0
p-55.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,16.19,32.53,31846.0,91449.0,183798.0
p-55.t2.c_Iteration3_Loop_3-pieceTemplate,LassoRanker,timeout,1199.94,181.9,0,0,0
p-55.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,12.17,32.48,31127.0,67297.0,189984.0
p-56.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,422.53,0,0,0
pentagon.t2.c_Iteration10_Loop_4-pieceTemplate,LassoRanker,unknown,918.63,19.15,12948.0,17676.0,23945.0
pentagon.t2.c_Iteration11_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,304.97,0,0,0
pentagon.t2.c_Iteration11_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,3773.91,0,0,0
pentagon.t2.c_Iteration12_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,544.54,0,0,0
pentagon.t2.c_Iteration12_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,308.5,0,0,0
pentagon.t2.c_Iteration14_Loop_3-pieceTemplate,LassoRanker,timeout,1199.97,479.44,0,0,0
pentagon.t2.c_Iteration14_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,139.79,0,0,0
pentagon.t2.c_Iteration8_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,316.45,0,0,0
pentagon.t2.c_Iteration9_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,318.53,0,0,0
pentagon.t2.c_Iteration9_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,789.25,0,0,0
polyrank1.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,unknown,527.0,18.48,14131.0,19014.0,22942.0
polyrank1.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,424.71,0,0,0
polyrank2.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1200.0,844.59,0,0,0
polyrank2.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,210.29,0,0,0
polyrank3.t2.c_Iteration10_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,289.57,0,0,0
polyrank3.t2.c_Iteration10_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,338.82,0,0,0
polyrank3.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,320.18,0,0,0
polyrank3.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,82.02,0,0,0
polyrank3.t2.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,unsat,556.24,18.48,43814.0,45253.0,40905.0
polyrank3.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,129.39,0,0,0
polyrank3.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,timeout,1199.99,70.96,0,0,0
polyrank3.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,795.33,0,0,0
polyrank3.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,133.61,0,0,0
polyrank3.t2.c_Iteration6_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,247.3,0,0,0
polyrank3.t2.c_Iteration6_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,142.97,0,0,0
polyrank3.t2.c_Iteration7_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,4264.52,0,0,0
polyrank3.t2.c_Iteration7_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,161.21,0,0,0
polyrank3.t2.c_Iteration8_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,660.68,0,0,0
polyrank3.t2.c_Iteration8_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,190.14,0,0,0
polyrank3.t2.c_Iteration9_Loop_3-pieceTemplate,LassoRanker,timeout,1199.97,194.0,0,0,0
polyrank3.t2.c_Iteration9_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,388.83,0,0,0
polyrank4.t2.c_Iteration10_Loop_2-pieceTemplate,LassoRanker,timeout,1199.98,69.94,0,0,0
polyrank4.t2.c_Iteration10_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,142.73,0,0,0
polyrank4.t2.c_Iteration10_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,265.23,0,0,0
polyrank4.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1200.01,236.57,0,0,0
polyrank4.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,2326.84,0,0,0
polyrank4.t2.c_Iteration2_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,222.74,0,0,0
polyrank4.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,291.58,0,0,0
polyrank4.t2.c_Iteration3_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,462.51,0,0,0
polyrank4.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,262.64,0,0,0
polyrank4.t2.c_Iteration4_Loop_3-pieceTemplate,LassoRanker,timeout,1200.14,66.16,0,0,0
polyrank4.t2.c_Iteration4_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,165.53,0,0,0
polyrank4.t2.c_Iteration5_Loop_3-pieceTemplate,LassoRanker,timeout,1199.99,23695.73,0,0,0
polyrank4.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,340.93,0,0,0
polyrank4.t2.c_Iteration6_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,341.99,0,0,0
polyrank4.t2.c_Iteration6_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,298.68,0,0,0
polyrank4.t2.c_Iteration7_Loop_3-pieceTemplate,LassoRanker,timeout,1199.97,273.93,0,0,0
polyrank4.t2.c_Iteration7_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,89.04,0,0,0
polyrank4.t2.c_Iteration8_Loop_2-pieceTemplate,LassoRanker,timeout,1199.98,268.13,0,0,0
polyrank4.t2.c_Iteration8_Loop_3-pieceTemplate,LassoRanker,timeout,1199.99,1275.64,0,0,0
polyrank4.t2.c_Iteration8_Loop_4-pieceTemplate,LassoRanker,timeout,1199.99,151.78,0,0,0
polyrank4.t2.c_Iteration9_Loop_2-pieceTemplate,LassoRanker,timeout,1199.98,60.25,0,0,0
polyrank4.t2.c_Iteration9_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,56.16,0,0,0
polyrank4.t2.c_Iteration9_Loop_4-pieceTemplate,LassoRanker,timeout,1199.97,277.39,0,0,0
polyrank5.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.98,299.7,0,0,0
polyrank5.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,413.06,0,0,0
polyrank5.t2.c_Iteration1_Loop_5-phaseTemplate,LassoRanker,sat,0.1,18.46,1129.0,1372.0,3093.0
polyrank5.t2.c_Iteration1_Loop_6-phaseTemplate,LassoRanker,sat,0.1,18.55,820.0,1670.0,3686.0
polyrank5.t2.c_Iteration1_Loop_7-phaseTemplate,LassoRanker,timeout,1199.98,53.45,0,0,0
polyrank5.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,1.08,19.43,10751.0,16371.0,29830.0
polyrank6.t2.c_Iteration1_Loop_3-pieceTemplate,LassoRanker,timeout,1199.96,403.77,0,0,0
polyrank6.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.96,113.11,0,0,0
polyrank7.t2.c_Iteration1_Lasso_6-phaseTemplate,LassoRanker,unsat,1.5,18.41,11843.0,10224.0,14646.0
polyrank7.t2.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker,unsat,76.58,18.47,113530.0,84764.0,97204.0
polyrank7.t2.c_Iteration1_Loop_6-phaseTemplate,LassoRanker,unsat,131.72,18.35,109176.0,66898.0,62371.0
polyrank7.t2.c_Iteration1_Loop_7-phaseTemplate,LassoRanker,timeout,1199.98,306.41,0,0,0
qrdcmp.c.i.qrdcmp.pl.t2.fixed.t2.c_Iteration6_Loop_3-pieceTemplate,LassoRanker,sat,0.29,19.37,1682.0,4065.0,11280.0
qrdcmp.c.i.qrdcmp.pl.t2.fixed.t2.c_Iteration6_Loop_4-pieceTemplate,LassoRanker,timeout,1199.96,448.23,0,0,0
qrdcmp.t2.c_Iteration6_Loop_3-pieceTemplate,LassoRanker,sat,0.31,19.37,1862.0,4169.0,11547.0
qrdcmp.t2.c_Iteration6_Loop_4-pieceTemplate,LassoRanker,sat,32.96,20.19,41172.0,93400.0,239556.0
queens.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,sat,4.93,21.78,10353.0,15239.0,59785.0
queue_1000.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,367.07,0,0,0
queue_100.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,72.71,0,0,0
queue_10.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,13.34,18.85,10807.0,18588.0,32052.0
queue_1.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.98,379.64,0,0,0
rlft3.c.i.rlft3.pl.t2.fixed.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,5.61,21.18,16971.0,26072.0,54517.0
rlft3.t2.c_Iteration2_Loop_4-pieceTemplate,LassoRanker,sat,5.79,21.18,16971.0,26072.0,54517.0
sas2.t2.c_Iteration1_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.88,867.37,0,0,0
sas2.t2.c_Iteration1_Lasso_4-pieceTemplate,LassoRanker,sat,96.8,54.85,73552.0,268124.0,611840.0
sas2.t2.c_Iteration1_Lasso_7-phaseTemplate,LassoRanker,sat,9.26,31.34,19322.0,55824.0,134038.0
sas2.t2.c_Iteration2_Lasso_3-pieceTemplate,LassoRanker,sat,68.54,34.25,64388.0,192931.0,476365.0
sas2.t2.c_Iteration2_Lasso_4-pieceTemplate,LassoRanker,sat,252.86,55.47,102809.0,572576.0,1167449.0
sas2.t2.c_Iteration6_Lasso_2-pieceTemplate,LassoRanker,sat,7.87,32.19,18946.0,53663.0,146618.0
sas2.t2.c_Iteration6_Lasso_3-pieceTemplate,LassoRanker,timeout,1199.86,814.71,0,0,0
sas2.t2.c_Iteration6_Lasso_4-lexTemplate,LassoRanker,sat,6.05,32.88,16478.0,82476.0,194728.0
sas2.t2.c_Iteration6_Lasso_4-pieceTemplate,LassoRanker,timeout,1199.7,388.64,0,0,0
sas2.t2.c_Iteration6_Lasso_6-nestedTemplate,LassoRanker,sat,5.8,31.94,12044.0,82018.0,177170.0
sas2.t2.c_Iteration6_Lasso_6-phaseTemplate,LassoRanker,sat,11.08,32.62,16233.0,69435.0,166501.0
sas2.t2.c_Iteration6_Lasso_7-nestedTemplate,LassoRanker,sat,8.3,32.81,16729.0,116367.0,239628.0
sas2.t2.c_Iteration6_Lasso_7-phaseTemplate,LassoRanker,sat,28.47,33.69,42953.0,113521.0,271052.0
sas2.t2.c_Iteration6_Loop_3-pieceTemplate,LassoRanker,timeout,1199.91,132.69,0,0,0
sas2.t2.c_Iteration6_Loop_4-pieceTemplate,LassoRanker,timeout,1199.84,1116.07,0,0,0
sas2.t2.c_Iteration6_Loop_7-phaseTemplate,LassoRanker,timeout,1199.93,280.9,0,0,0
sas2.t2.c_Iteration7_Lasso_3-pieceTemplate,LassoRanker,sat,24.81,52.42,64189.0,211583.0,451313.0
sas2.t2.c_Iteration7_Lasso_4-pieceTemplate,LassoRanker,sat,74.55,58.97,138643.0,608940.0,1256461.0
sas2.t2.c_Iteration7_Loop_3-pieceTemplate,LassoRanker,timeout,1199.92,627.14,0,0,0
sas2.t2.c_Iteration7_Loop_4-pieceTemplate,LassoRanker,timeout,1199.85,3814.93,0,0,0
sas2.t2.c_Iteration7_Loop_7-phaseTemplate,LassoRanker,timeout,1199.93,285.61,0,0,0
selectSort.t2.c_Iteration3_Loop_4-pieceTemplate,LassoRanker,sat,1.89,21.27,4039.0,7327.0,28674.0
selectSort.t2.c_Iteration5_Loop_4-pieceTemplate,LassoRanker,timeout,1199.96,98.94,0,0,0
seq2.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,sat,0.27,18.51,1627.0,6063.0,10306.0
slayer-2-filtered.t2.c_Iteration1_Loop_4-pieceTemplate,LassoRanker,timeout,1199.99,2067.58,0,0,0
