benchmark,family,result,time,memory
sin-cos-346-b-chunk-0086,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,6.148
sin-cos-346-b-chunk-0087,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,10.848
sin-cos-346-b-chunk-0088,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0091,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0092,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,7.188
sin-cos-346-b-chunk-0093,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,10.844
sin-cos-346-b-chunk-0094,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0095,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.003,5.184
sin-cos-346-b-chunk-0096,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0097,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0098,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,8.141
sin-cos-346-b-chunk-0099,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.003,5.184
sin-cos-346-b-chunk-0100,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,10.848
sin-cos-346-b-chunk-0101,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,12.848
sin-cos-346-b-chunk-0102,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0103,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.004,5.184
sin-cos-346-b-chunk-0104,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.003,5.184
sin-cos-346-b-chunk-0105,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0106,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0107,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.188
sin-cos-346-b-chunk-0108,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0109,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0112,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0113,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0114,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.001,7.371
sin-cos-346-b-chunk-0115,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0116,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0119,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0120,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.003,5.188
sin-cos-346-b-chunk-0121,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0122,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,6.406
sin-cos-346-b-chunk-0123,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0124,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,8.145
sin-cos-346-b-chunk-0125,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0126,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0127,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0128,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0129,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0130,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0131,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0132,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,6.922
sin-cos-346-b-chunk-0133,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0134,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0138,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,5.184
sin-cos-346-b-chunk-0139,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0140,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0141,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0142,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0144,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0147,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0149,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0152,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0154,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0157,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,8.145
sin-cos-346-b-chunk-0158,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0159,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0160,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.004,5.18
sin-cos-346-b-chunk-0161,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0162,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.003,5.184
sin-cos-346-b-chunk-0163,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0164,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0165,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0166,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0167,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0168,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0169,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0170,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0171,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0174,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0177,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0180,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0183,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0184,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0185,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0186,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,10.848
sin-cos-346-b-chunk-0187,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.003,5.188
sin-cos-346-b-chunk-0188,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0189,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,8.141
sin-cos-346-b-chunk-0190,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0191,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0192,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0193,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0196,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0197,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.18
sin-cos-346-b-chunk-0198,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0199,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0201,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0202,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,5.184
sin-cos-346-b-chunk-0203,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0204,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0205,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0206,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0207,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0208,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0209,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0210,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.18
sin-cos-346-b-chunk-0211,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.18
sin-cos-346-b-chunk-0212,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0213,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,5.184
sin-cos-346-b-chunk-0214,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.18
sin-cos-346-b-chunk-0215,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,8.145
sin-cos-346-b-chunk-0218,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0219,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,10.844
sin-cos-346-b-chunk-0220,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0221,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0223,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0224,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0225,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,10.848
sin-cos-346-b-chunk-0226,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.18
sin-cos-346-b-chunk-0227,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0228,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0229,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0230,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,10.848
sin-cos-346-b-chunk-0231,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,8.145
sin-cos-346-b-chunk-0232,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,5.184
sin-cos-346-b-chunk-0233,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0234,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,7.887
sin-cos-346-b-chunk-0235,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0236,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0237,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0238,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0239,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0240,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0241,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.003,5.184
sin-cos-346-b-chunk-0242,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0243,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.188
sin-cos-346-b-chunk-0244,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.003,5.184
sin-cos-346-b-chunk-0245,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0246,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.003,5.184
sin-cos-346-b-chunk-0247,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0248,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.188
sin-cos-346-b-chunk-0249,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0250,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0251,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0252,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0253,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0254,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0255,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0256,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0257,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.188
sin-cos-346-b-chunk-0258,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.188
sin-cos-346-b-chunk-0259,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0260,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0261,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0262,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0263,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0264,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,10.848
sin-cos-346-b-chunk-0265,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0266,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.18
sin-cos-346-b-chunk-0267,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.004,8.145
sin-cos-346-b-chunk-0268,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0269,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0270,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0271,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0272,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0275,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0276,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,6.402
sin-cos-346-b-chunk-0277,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0278,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,5.184
sin-cos-346-b-chunk-0280,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0281,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,12.848
sin-cos-346-b-chunk-0282,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0283,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0284,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.004,5.184
sin-cos-346-b-chunk-0285,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0286,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,5.184
sin-cos-346-b-chunk-0287,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,10.848
sin-cos-346-b-chunk-0289,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0290,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0291,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0292,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,10.398
sin-cos-346-b-chunk-0293,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0294,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0295,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0296,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0297,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,10.848
sin-cos-346-b-chunk-0298,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0299,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0300,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0301,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0302,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0303,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0304,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,5.184
sin-cos-346-b-chunk-0305,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0306,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0307,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0308,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,10.848
sin-cos-346-b-chunk-0309,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0310,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0311,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0312,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0313,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0314,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0315,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.188
sin-cos-346-b-chunk-0316,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.18
sin-cos-346-b-chunk-0317,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,6.406
sin-cos-346-b-chunk-0318,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0319,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0320,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0321,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,5.184
sin-cos-346-b-chunk-0322,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,6.406
sin-cos-346-b-chunk-0323,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.18
sin-cos-346-b-chunk-0324,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0325,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0326,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0327,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,8.145
sin-cos-346-b-chunk-0328,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0329,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.001,8.852
sin-cos-346-b-chunk-0332,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0333,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0334,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0335,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0336,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0337,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,10.848
sin-cos-346-b-chunk-0338,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0339,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0340,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0341,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0342,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0343,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,12.844
sin-cos-346-b-chunk-0344,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0345,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,10.844
sin-cos-346-b-chunk-0346,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0347,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,5.184
sin-cos-346-b-chunk-0348,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0349,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0350,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0351,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0352,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0353,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,8.145
sin-cos-346-b-chunk-0354,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.184
sin-cos-346-b-chunk-0355,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.18
sin-cos-346-b-chunk-0356,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0357,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.18
sin-cos-346-b-chunk-0358,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.18
sin-cos-346-b-chunk-0359,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0360,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0361,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0362,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0363,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0364,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.003,5.188
sin-cos-346-b-chunk-0365,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0366,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0367,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0368,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0369,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0370,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,6.406
sin-cos-346-b-chunk-0371,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0372,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0373,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,10.848
sin-cos-346-b-chunk-0374,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.18
sin-cos-346-b-chunk-0375,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0376,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.188
sin-cos-346-b-chunk-0377,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0378,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0379,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.004,5.184
sin-cos-346-b-chunk-0380,meti-tarski,"(error ""`pi' is already defined (line: 24)"")",0.002,5.184
sin-cos-346-b-chunk-0381,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
sin-cos-346-b-chunk-0382,meti-tarski,"(error ""`pi' is already defined (line: 23)"")",0.002,5.184
